element_type,osmid,name,geometry,college,food_court,hospital,parking,restaurant,university,latitude,longitude
node,8647155253,Chez Vous,POINT (-0.1650979 51.4255454),0,0,0,0,1,0,,
node,8647155255,Aubergine,POINT (-0.1649387 51.4254919),0,0,0,0,1,0,,
node,8653114002,Ichiba,POINT (-0.2227477 51.5098904),0,0,0,0,1,0,,
node,8656234131,Tai Won Mein,POINT (-0.0187555 51.4472871),0,0,0,0,1,0,,
node,8656234133,Casa Veche,POINT (-0.0190137 51.4458544),0,0,0,0,1,0,,
node,8657332371,La Rueda de Tapas,POINT (-0.3061259 51.512304),0,0,0,0,1,0,,
node,8657332374,Santa Maria,POINT (-0.3058282 51.5124275),0,0,0,0,1,0,,
node,8657332375,Hustle,POINT (-0.3058027 51.5123833),0,0,0,0,1,0,,
node,8657332376,Firezza,POINT (-0.3057826 51.5123349),0,0,0,0,1,0,,
node,8657337816,Eat of Eden,POINT (-0.1295457 51.4598704),0,0,0,0,1,0,,
node,8657368622,Chaiiwala,POINT (-0.3274535 51.5095304),0,0,0,0,1,0,,
node,8657368632,Burger House,POINT (-0.3237905 51.5101097),0,0,0,0,1,0,,
node,8663961536,Harana,POINT (-0.2220475 51.5048167),0,0,0,0,1,0,,
node,8663961537,La Crema,POINT (-0.2219709 51.504805),0,0,0,0,1,0,,
node,8663961540,Siirgista Bros,POINT (-0.2226262 51.504917),0,0,0,0,1,0,,
node,8667933617,VE kitchen,POINT (-0.1663098 51.4596777),0,0,0,0,1,0,,
node,8669352624,Woody Grill,POINT (-0.2253638 51.505153),0,0,0,0,1,0,,
node,8669352783,Shu Xiang Ge Hot Pot,POINT (-0.2242893 51.5030944),0,0,0,0,1,0,,
node,8669352784,The Kitchen,POINT (-0.2245549 51.5030059),0,0,0,0,1,0,,
node,8670973148,Kricket / Pasta Evangelists,POINT (-0.171447 51.4246318),0,0,0,0,1,0,,
node,8675874662,,POINT (-0.170736 51.4256236),0,0,0,1,0,0,,
node,8677578715,Zaxx,POINT (-0.0056326 51.5638691),0,0,0,0,1,0,,
node,8679652036,Taste,POINT (-0.1653347 51.4260127),0,0,0,0,1,0,,
node,8679652040,Kothu,POINT (-0.1700456 51.4261053),0,0,0,0,1,0,,
node,8679839237,Kokoro,POINT (-0.1663432 51.4264844),0,0,0,0,1,0,,
node,8684626522,,POINT (-0.1760853 51.4951807),0,0,0,1,0,0,,
node,8685217851,La Ciabatta,POINT (-0.0185582 51.4465602),0,0,0,0,1,0,,
node,8685885791,Dawat,POINT (-0.1663263 51.4299036),0,0,0,0,1,0,,
node,8686362165,Shabab Grill,POINT (-0.2281453 51.5057135),0,0,0,0,1,0,,
node,8688743599,Biryani House,POINT (-0.1618043 51.4233941),0,0,0,0,1,0,,
node,8688763744,Dolce Vita,POINT (-0.1620716 51.4234812),0,0,0,0,1,0,,
node,8691058246,Afghan Palace,POINT (-0.1624233 51.4239933),0,0,0,0,1,0,,
node,8692089518,The Sauce,POINT (-0.0982607 51.5559331),0,0,0,0,1,0,,
node,8695203810,La Pizzeria Italiana,POINT (-0.0187138 51.445813),0,0,0,0,1,0,,
node,8702886357,Kathmandu,POINT (-0.3176339 51.5034485),0,0,0,0,1,0,,
node,8702886360,Mediterranean Kitchen,POINT (-0.317819 51.5035829),0,0,0,0,1,0,,
node,8702886367,Montepulciano,POINT (-0.3183219 51.5040245),0,0,0,0,1,0,,
node,8702886369,Nuki's,POINT (-0.3184104 51.5040988),0,0,0,0,1,0,,
node,8702886371,Monty's,POINT (-0.3184976 51.5041673),0,0,0,0,1,0,,
node,8702886378,Mama's,POINT (-0.3190246 51.5045788),0,0,0,0,1,0,,
node,8702886387,Happy Garden,POINT (-0.3195517 51.5053393),0,0,0,0,1,0,,
node,8702886395,Ksara,POINT (-0.319724 51.5056561),0,0,0,0,1,0,,
node,8704193489,Nepal Authentic Dining,POINT (-0.2335674 51.5063602),0,0,0,0,1,0,,
node,8707334328,Sikulo,POINT (-0.3169732 51.5033078),0,0,0,0,1,0,,
node,8707334331,Tapelia,POINT (-0.3173448 51.503233),0,0,0,0,1,0,,
node,8707728250,Gusto,POINT (-0.1047772 51.5043756),0,0,0,0,1,0,,
node,8707850280,Patri,POINT (-0.3163892 51.5028034),0,0,0,0,1,0,,
node,8710512532,Botannika,POINT (-0.2020409 51.6552058),0,0,0,0,1,0,,
node,8714409423,Da Moreno Pizza,POINT (-0.315424 51.5007301),0,0,0,0,1,0,,
node,8714409432,Papaya,POINT (-0.3159501 51.5022709),0,0,0,0,1,0,,
node,8714409437,Maxim,POINT (-0.316089 51.5024292),0,0,0,0,1,0,,
node,8714409440,Bronek's International Fish Cuisine,POINT (-0.3161806 51.5025497),0,0,0,0,1,0,,
node,8714409442,Spice Magic,POINT (-0.316584 51.5025267),0,0,0,0,1,0,,
node,8715040058,,POINT (0.1765956 51.4514014),0,0,0,1,0,0,,
node,8715844304,Pasta di Piazza,POINT (-0.3150575 51.5003014),0,0,0,0,1,0,,
node,8717926655,Dough Central,POINT (-0.1786467 51.4174198),0,0,0,0,1,0,,
node,8719383576,Caffè Bonego,POINT (-0.2330677 51.5012394),0,0,0,0,1,0,,
node,8719383577,Sushi54,POINT (-0.2328315 51.501311),0,0,0,0,1,0,,
node,8728979717,The food map co,POINT (-0.0428253 51.5114594),0,0,0,0,1,0,,
node,8736085504,Al-Farah,POINT (-0.1636442 51.4249594),0,0,0,0,1,0,,
node,8736402870,Il Cavaliere,POINT (-0.1009447 51.5626681),0,0,0,0,1,0,,
node,8737259748,Cakin',POINT (-0.3151139 51.49958),0,0,0,0,1,0,,
node,8737259749,Pizza Villa,POINT (-0.3151299 51.4996231),0,0,0,0,1,0,,
node,8738878617,Tofu Vegan,POINT (-0.1028624 51.5377803),0,0,0,0,1,0,,
node,8738925103,Honey Oriential,POINT (-0.4750353 51.3389444),0,0,0,0,1,0,,
node,8741682307,Alley Restaurant,POINT (-0.2398427 51.4932971),0,0,0,0,1,0,,
node,8741682312,Anarkali,POINT (-0.2402702 51.4933223),0,0,0,0,1,0,,
node,8743864517,123Vegan,POINT (-0.1449652 51.5132302),0,0,0,0,1,0,,
node,8747613205,Meza,POINT (-0.1666092 51.4290866),0,0,0,0,1,0,,
node,8747613207,Guasa,POINT (-0.1664469 51.4290265),0,0,0,0,1,0,,
node,8747613209,Toast & Tacos,POINT (-0.1659138 51.4289733),0,0,0,0,1,0,,
node,8747613213,Pepi’s,POINT (-0.1666405 51.4290427),0,0,0,0,1,0,,
node,8747645817,Panda Noodle Bar,POINT (-0.1666794 51.4290583),0,0,0,0,1,0,,
node,8747645821,Basil Chinese & Thai,POINT (-0.1666549 51.4291065),0,0,0,0,1,0,,
node,8747645825,Green Choy,POINT (-0.1665258 51.429057),0,0,0,0,1,0,,
node,8747645832,Panzerotto Blues,POINT (-0.1658737 51.4290008),0,0,0,0,1,0,,
node,8747645833,The Lone Fisherman,POINT (-0.1657594 51.4288776),0,0,0,0,1,0,,
node,8751004517,Tonkotsu,POINT (-0.077718 51.5246668),0,0,0,0,1,0,,
node,8752328182,Big Belly Kitchens,POINT (-0.1611357 51.4350966),0,0,0,0,1,0,,
node,8754377569,Samrat,POINT (-0.1610313 51.4205547),0,0,0,0,1,0,,
node,8754377588,Yhaal House,POINT (-0.1611118 51.4204367),0,0,0,0,1,0,,
node,8755262284,La Taverna Di Toto,POINT (-0.1601927 51.4219008),0,0,0,0,1,0,,
node,8758089949,The Grill at Park Grand London Heathrow,POINT (-0.3635757 51.4787293),0,0,0,0,1,0,,
node,8760275228,Oodles,POINT (-0.1610582 51.4348314),0,0,0,0,1,0,,
node,8760275244,Al-Majles,POINT (-0.1611232 51.4347925),0,0,0,0,1,0,,
node,8760275247,Namak Mandi,POINT (-0.1606909 51.4350337),0,0,0,0,1,0,,
node,8760448921,,POINT (0.074335 51.4918505),0,0,0,1,0,0,,
node,8761029052,,POINT (-0.3417002 51.5825515),0,0,0,1,0,0,,
node,8765642360,Smoke & Salt,POINT (-0.1695122 51.4259812),0,0,0,0,1,0,,
node,8766098619,Happy Palace,POINT (-0.421739 51.6516504),0,0,0,0,1,0,,
node,8775601609,Som Tam,POINT (-0.2427062 51.5024974),0,0,0,0,1,0,,
node,8775601610,Hoang Lan,POINT (-0.2427363 51.5025415),0,0,0,0,1,0,,
node,8777260905,The Grind,POINT (-0.3152894 51.4999517),0,0,0,0,1,0,,
node,8778668732,,POINT (-0.0885726 51.4901036),0,0,0,1,0,0,,
node,8778690841,,POINT (-0.1913632 51.3609286),0,0,0,1,0,0,,
node,8778690843,,POINT (-0.1882717 51.3632274),0,0,0,1,0,0,,
node,8779667823,Don Antonio Pizza,POINT (-0.3070807 51.5032281),0,0,0,0,1,0,,
node,8779667824,4 Babki,POINT (-0.3070794 51.5031855),0,0,0,0,1,0,,
node,8779669282,Taboullah,POINT (-0.1569245 51.4373381),0,0,0,0,1,0,,
node,8779699650,Camile,POINT (-0.1591698 51.4361159),0,0,0,0,1,0,,
node,8780913171,,POINT (-0.3124039 51.6006261),0,0,0,1,0,0,,
node,8790951969,Personal Licence Courses UK Ltd,POINT (-0.4698244 51.5060951),1,0,0,0,0,0,,
node,8792175940,Le Raj,POINT (-0.2333009 51.3252549),0,0,0,0,1,0,,
node,8792175958,Amani,POINT (-0.2334199 51.3251019),0,0,0,0,1,0,,
node,8795064777,,POINT (-0.4576748 51.504062),0,0,0,1,0,0,,
node,8800033203,Royal Mahal Banqueting,POINT (-0.1611882 51.4351024),0,0,0,0,1,0,,
node,8803195816,,POINT (-0.1503558 51.4240053),0,0,0,1,0,0,,
node,8803230717,,POINT (-0.1510013 51.4247833),0,0,0,1,0,0,,
node,8805728906,Adams Cafe,POINT (-0.2434599 51.5041098),0,0,0,0,1,0,,
node,8807085331,Ginger & Spices,POINT (0.0670054 51.4184842),0,0,0,0,1,0,,
node,8807085333,Zizzi,POINT (0.0682326 51.4172999),0,0,0,0,1,0,,
node,8807085335,Côte Brasserie,POINT (0.0676735 51.417847),0,0,0,0,1,0,,
node,8807200270,Gourmet Burger Kitchen,POINT (-0.2142361 51.4645272),0,0,0,0,1,0,,
node,8808552833,Holy Carrot,POINT (-0.1602322 51.4992315),0,0,0,0,1,0,,
node,8809485001,Tendril,POINT (-0.1365865 51.5126729),0,0,0,0,1,0,,
node,8812726903,Ohayo Sushi,POINT (-0.2091757 51.4586809),0,0,0,0,1,0,,
node,8812961586,Chook Chook,POINT (-0.2229283 51.4679993),0,0,0,0,1,0,,
node,8812961599,Hudsons,POINT (-0.2215555 51.4676547),0,0,0,0,1,0,,
node,8813040020,,POINT (-0.3340367 51.5821645),0,0,0,1,0,0,,
node,8814348747,Vijay's Chawalla,POINT (0.0330935 51.5386822),0,0,0,0,1,0,,
node,8814643232,Rabieng,POINT (-0.098379 51.558147),0,0,0,0,1,0,,
node,8817402988,Whisky Ginger,POINT (-0.0892648 51.5057304),0,0,0,0,1,0,,
node,8817898198,St Elmo Fish Bar,POINT (-0.2439262 51.5043083),0,0,0,0,1,0,,
node,8819055256,Heathrow Vaccination Centre Car Park,POINT (-0.471822 51.4810103),0,0,0,1,0,0,,
node,8821714312,,POINT (-0.2437517 51.5040797),0,0,0,0,1,0,,
node,8825632005,Blades,POINT (-0.2217428 51.4679525),0,0,0,0,1,0,,
node,8825632009,Bosa,POINT (-0.2212661 51.4678417),0,0,0,0,1,0,,
node,8825632012,The Racing Rajah,POINT (-0.2208557 51.4677571),0,0,0,0,1,0,,
node,8825662351,La Permegiana,POINT (-0.2273026 51.4682804),0,0,0,0,1,0,,
node,8825676726,Sushi 54,POINT (-0.2198698 51.4675349),0,0,0,0,1,0,,
node,8825676727,Victoria Grill,POINT (-0.2197867 51.4675192),0,0,0,0,1,0,,
node,8836322056,,POINT (0.0512184 51.648977),0,0,0,1,0,0,,
node,8838129815,,POINT (-0.4685262 51.5011545),0,0,0,1,0,0,,
node,8838264416,,POINT (-0.468387 51.5027781),0,0,0,1,0,0,,
node,8839185142,Olive & Thyme,POINT (-0.2560451 51.5064187),0,0,0,0,1,0,,
node,8841231374,Elachi,POINT (0.0976453 51.3738926),0,0,0,0,1,0,,
node,8846875493,Istanbul Grill,POINT (0.0547164 51.3672258),0,0,0,0,1,0,,
node,8846875494,Pasha Meze Mangal,POINT (0.0547399 51.3669228),0,0,0,0,1,0,,
node,8848146117,Sushi Hero,POINT (-0.295271 51.3853884),0,0,0,0,1,0,,
node,8848319066,Chels Ang,POINT (-0.1669281 51.4285502),0,0,0,0,1,0,,
node,8849085774,More Munchies,POINT (-0.2534304 51.5065212),0,0,0,0,1,0,,
node,8850172057,O!Burger,POINT (-0.2535085 51.506532),0,0,0,0,1,0,,
node,8850172058,Chapati Club,POINT (-0.2535962 51.5065257),0,0,0,0,1,0,,
node,8850239021,Morley's,POINT (-0.2545827 51.5064814),0,0,0,0,1,0,,
node,8852633878,Pizza Hut,POINT (-0.1234924 51.5212028),0,0,0,0,1,0,,
node,8856687643,,POINT (-0.468047 51.5017176),0,0,0,1,0,0,,
node,8862726710,Ace Pizza,POINT (-0.0592884 51.5493559),0,0,0,0,1,0,,
node,8863440377,Monkey Temple,POINT (-0.2434959 51.5033226),0,0,0,0,1,0,,
node,8863440387,Beirut Meza,POINT (-0.2432745 51.502843),0,0,0,0,1,0,,
node,8868988375,Maison du Mezzé,POINT (-0.1298382 51.5110461),0,0,0,0,1,0,,
node,8868988382,Granaio,POINT (-0.1341285 51.5097771),0,0,0,0,1,0,,
node,8870088105,,POINT (-0.2216795 51.4942013),0,0,0,1,0,0,,
node,8872309806,L'artista,POINT (-0.4000089 51.6579735),0,0,0,0,1,0,,
node,8874909591,Mezza&Grill,POINT (-0.2230817 51.4888389),0,0,0,0,1,0,,
node,8879625562,Tupi,POINT (-0.0981183 51.4940266),0,0,0,0,1,0,,
node,8879625563,Pizza Pappagone Sud,POINT (-0.0980217 51.4940384),0,0,0,0,1,0,,
node,8888990484,Roast and Smoulder,POINT (-0.1075244 51.5895612),0,0,0,0,1,0,,
node,8893020133,Chicha,POINT (-0.019464 51.4660361),0,0,0,0,1,0,,
node,8904426338,Tamarind Thai,POINT (-0.471855 51.6393785),0,0,0,0,1,0,,
node,8905758846,Bella Napoli,POINT (0.1054842 51.4626923),0,0,0,0,1,0,,
node,8910681360,Istanbul,POINT (-0.118205 51.587838),0,0,0,0,1,0,,
node,8910695598,NUR Malaysia London,POINT (-0.256661 51.5064028),0,0,0,0,1,0,,
node,8910698997,Rango'z Peri Peri,POINT (-0.2563707 51.5064216),0,0,0,0,1,0,,
node,8910750827,Laziz,POINT (-0.2553275 51.5064631),0,0,0,0,1,0,,
node,8910764521,Olive & Thyme,POINT (-0.2559514 51.5064494),0,0,0,0,1,0,,
node,8910770404,Dada's Diner,POINT (-0.2561048 51.506441),0,0,0,0,1,0,,
node,8913761817,Sapori D'Italia,POINT (0.0110021 51.4577039),0,0,0,0,1,0,,
node,8914800802,Canaan,POINT (0.0122717 51.5201103),0,0,0,0,1,0,,
node,8914800805,Auntie Nana's,POINT (0.0123011 51.5202299),0,0,0,0,1,0,,
node,8916367891,400 Rabbits,POINT (-0.0959134 51.4935622),0,0,0,0,1,0,,
node,8916641349,The Britannia Cafe,POINT (-0.1862943 51.4127515),0,0,0,0,1,0,,
node,8922498055,Thali Ho,POINT (-0.3099065 51.3914199),0,0,0,0,1,0,,
node,8922567811,,POINT (-0.4684367 51.5280288),0,0,0,1,0,0,,
node,8923289113,Lavish Lounge,POINT (-0.3748398 51.4961092),0,0,0,0,1,0,,
node,8928324035,Payiz Restaurant,POINT (-0.0109587 51.4655206),0,0,0,0,1,0,,
node,8930876338,,POINT (-0.4622337 51.530933),0,0,0,1,0,0,,
node,8936202768,,POINT (-0.4787397 51.5036566),0,0,0,1,0,0,,
node,8938770473,,POINT (-0.4836408 51.4863254),0,0,0,1,0,0,,
node,8941372333,Prezzo,POINT (-0.2767339 51.6555102),0,0,0,0,1,0,,
node,8941489040,,POINT (-0.2767008 51.6506206),0,0,0,1,0,0,,
node,8942109017,Melange,POINT (-0.2021271 51.6559206),0,0,0,0,1,0,,
node,8942109022,Fortune Cat,POINT (-0.2022839 51.6563919),0,0,0,0,1,0,,
node,8942303234,,POINT (-0.1016868 51.4936654),0,0,0,1,0,0,,
node,8942310284,The Poppadom,POINT (-0.0932992 51.6537632),0,0,0,0,1,0,,
node,8942310291,Burlingtons,POINT (-0.0922885 51.6537601),0,0,0,0,1,0,,
node,8942310298,Beauitful South,POINT (-0.0915145 51.6537401),0,0,0,0,1,0,,
node,8943409019,Megan's at the post office,POINT (-0.3080571 51.3917288),0,0,0,0,1,0,,
node,8943700195,,POINT (-0.4873474 51.4842957),0,0,0,1,0,0,,
node,8946352076,Fillings,POINT (-0.1945156 51.3663963),0,0,0,0,1,0,,
node,8946491201,,POINT (-0.1748605 51.6121273),0,0,0,1,0,0,,
node,8946509245,Bangkok Pad Thai,POINT (-0.1929035 51.3631753),0,0,0,0,1,0,,
node,8946769455,Brurritos,POINT (0.0820348 51.4502711),0,0,0,0,1,0,,
node,8951521996,,POINT (-0.0956633 51.4938636),0,0,0,1,0,0,,
node,8951521998,,POINT (-0.0960645 51.4940127),0,0,0,1,0,0,,
node,8951641940,,POINT (-0.4764274 51.5018226),0,0,0,1,0,0,,
node,8952014892,Cabana,POINT (-0.0914311 51.4943083),0,0,0,0,1,0,,
node,8952425016,Tuk Tuk,POINT (-0.2004593 51.573555),0,0,0,0,1,0,,
node,8953711874,,POINT (-0.1194561 51.4999753),0,0,0,1,0,0,,
node,8956922052,,POINT (0.242752 51.4188062),0,0,0,1,0,0,,
node,8956922053,,POINT (0.2437337 51.4188572),0,0,0,1,0,0,,
node,8958161117,London Shell Co.,POINT (-0.1791548 51.5195172),0,0,0,0,1,0,,
node,8959616434,Westerns Laundry,POINT (-0.1072885 51.5515501),0,0,0,0,1,0,,
node,8968028612,Chiswick College,POINT (-0.0003565 51.5389182),1,0,0,0,0,0,,
node,8972075033,Nando's,POINT (0.1015193 51.3766667),0,0,0,0,1,0,,
node,8972075038,Taste Of Turkish,POINT (0.1008175 51.3767325),0,0,0,0,1,0,,
node,8973261617,Chillies of Brackenbury,POINT (-0.2313253 51.4973894),0,0,0,0,1,0,,
node,8973261618,Poppy's 3,POINT (-0.2313259 51.4973292),0,0,0,0,1,0,,
node,8979804952,,POINT (-0.4759454 51.5445103),0,0,0,1,0,0,,
node,8980885650,Senator Lounge,POINT (-0.2192503 51.586665),0,0,0,0,1,0,,
node,8984644549,Patri,POINT (-0.2276068 51.4978513),0,0,0,0,1,0,,
node,8986727349,Little Duck - The Picklery,POINT (-0.0706754 51.5461134),0,0,0,0,1,0,,
node,8988983530,,POINT (-0.3068453 51.4586848),0,0,0,1,0,0,,
node,8989523814,,POINT (-0.4779404 51.5181688),0,0,0,1,0,0,,
node,8989523816,,POINT (-0.4784593 51.5184786),0,0,0,1,0,0,,
node,8994084683,Oisoi,POINT (0.0293181 51.5007874),0,0,0,0,1,0,,
node,8995650060,Go Sing,POINT (-0.4740603 51.5088992),0,0,0,0,1,0,,
node,8996851890,,POINT (-0.0209118 51.4993357),0,0,0,1,0,0,,
node,8996851913,Little Green,POINT (-0.0208073 51.4996784),0,0,0,0,1,0,,
node,8996852020,South Quay College,POINT (-0.0211648 51.4995369),1,0,0,0,0,0,,
node,8999183052,Panahar Tandoori,POINT (-0.3676989 51.3680767),0,0,0,0,1,0,,
node,8999183057,The Claremont,POINT (-0.3672175 51.3684701),0,0,0,0,1,0,,
node,8999183059,Côte Brasserie,POINT (-0.3670371 51.3685946),0,0,0,0,1,0,,
node,8999183079,Dial India,POINT (-0.3661307 51.3697453),0,0,0,0,1,0,,
node,8999183081,Esher Tandoori,POINT (-0.3661594 51.3698028),0,0,0,0,1,0,,
node,9001176342,,POINT (-0.4828256 51.5378991),0,0,0,1,0,0,,
node,9001176343,,POINT (-0.4829035 51.5372357),0,0,0,1,0,0,,
node,9002091966,,POINT (-0.4039109 51.4583632),0,0,0,1,0,0,,
node,9006381483,,POINT (-0.486963 51.535035),0,0,0,1,0,0,,
node,9006381484,,POINT (-0.4860744 51.5347372),0,0,0,1,0,0,,
node,9006381489,,POINT (-0.4855765 51.5320432),0,0,0,1,0,0,,
node,9006872323,Ceru,POINT (-0.0597282 51.4917936),0,0,0,0,1,0,,
node,9007783735,,POINT (-0.482906 51.5326267),0,0,0,1,0,0,,
node,9008592282,Taste of Lahore,POINT (-0.3569308 51.4697602),0,0,0,0,1,0,,
node,9010216119,Kotta Sushi,POINT (-0.1811762 51.5325534),0,0,0,0,1,0,,
node,9013950368,Noodle & Beer,POINT (-0.0761978 51.5176125),0,0,0,0,1,0,,
node,9014338792,,POINT (-0.4827144 51.5297439),0,0,0,1,0,0,,
node,9014934108,,POINT (-0.4830786 51.5319642),0,0,0,1,0,0,,
node,9016269176,Bocconi,POINT (-0.2234884 51.5030639),0,0,0,0,1,0,,
node,9016269192,Spice Grills,POINT (-0.2232409 51.5028768),0,0,0,0,1,0,,
node,9016341666,Blue Ginger,POINT (-0.4813002 51.52795),0,0,0,0,1,0,,
node,9016341667,Cowley Inn,POINT (-0.4813257 51.5278791),0,0,0,0,1,0,,
node,9017713017,Mali Vegan Thai,POINT (-0.1929873 51.4927381),0,0,0,0,1,0,,
node,9017713211,Pizza Fresco,POINT (-0.2223194 51.5015389),0,0,0,0,1,0,,
node,9017713214,Raj of India,POINT (-0.2222424 51.5013834),0,0,0,0,1,0,,
node,9018137810,Terrace Restaurant,POINT (-0.0545614 51.6817804),0,0,0,0,1,0,,
node,9018503126,Lee Garden,POINT (-0.4812448 51.5225856),0,0,0,0,1,0,,
node,9019148732,,POINT (-0.4373784 51.5169092),0,0,0,1,0,0,,
node,9019634655,,POINT (-0.0013618 51.5399612),0,0,0,1,0,0,,
node,9024204134,Eat of Eden,POINT (-0.2222415 51.5002883),0,0,0,0,1,0,,
node,9024204192,Acropolis,POINT (-0.2222504 51.5001833),0,0,0,0,1,0,,
node,9026450572,Wadadli Kitchen,POINT (-0.0220077 51.5425518),0,0,0,0,1,0,,
node,9026571819,Buster Mantis,POINT (-0.0257079 51.4787077),0,0,0,0,1,0,,
node,9030356289,Farina & More,POINT (-0.2225894 51.4981929),0,0,0,0,1,0,,
node,9032720281,Pizza Haven,POINT (0.0256141 51.5501751),0,0,0,0,1,0,,
node,9034322103,Rosa's Thai Cafe,POINT (-0.0578197 51.5403021),0,0,0,0,1,0,,
node,9039657394,Wagamama,POINT (-0.2240962 51.4938684),0,0,0,0,1,0,,
node,9040348319,,POINT (-0.4732665 51.5101135),0,0,0,1,0,0,,
node,9043889129,Pop-In Cafe,POINT (-0.4786457 51.5464395),0,0,0,0,1,0,,
node,9045653415,Seoul Bird,POINT (-0.0187455 51.5024604),0,0,0,0,1,0,,
node,9046146318,Good Earth,POINT (-0.1660291 51.445662),0,0,0,0,1,0,,
node,9046160818,Pizza de Valter,POINT (-0.1658937 51.4458162),0,0,0,0,1,0,,
node,9046174917,Flesh & Bun,POINT (-0.1373438 51.5184412),0,0,0,0,1,0,,
node,9046184017,Gazette,POINT (-0.1676027 51.4435906),0,0,0,0,1,0,,
node,9046286817,The Great British Restaurant,POINT (-0.1393979 51.5054932),0,0,0,0,1,0,,
node,9046294218,Marco Pierre White Steakhouse,POINT (-0.109509 51.532036),0,0,0,0,1,0,,
node,9046298817,The Rouu,POINT (-0.1436536 51.5179024),0,0,0,0,1,0,,
node,9046940690,Aroma Buffet,POINT (-0.2186049 51.5039707),0,0,0,0,1,0,,
node,9047784005,,POINT (-0.4771411 51.546245),0,0,0,1,0,0,,
node,9050293789,Flavours of Italy,POINT (-0.0941241 51.6350825),0,0,0,0,1,0,,
node,9050295091,Delicious Kebab,POINT (-0.0936649 51.6349091),0,0,0,0,1,0,,
node,9050316069,Peking Chef,POINT (-0.0925076 51.6351219),0,0,0,0,1,0,,
node,9050330500,Ashoka,POINT (-0.0938235 51.6343924),0,0,0,0,1,0,,
node,9050340941,Red Bamboo,POINT (-0.0941173 51.6348834),0,0,0,0,1,0,,
node,9050343918,Osaka,POINT (-0.0938018 51.6344432),0,0,0,0,1,0,,
node,9050344429,Punto,POINT (-0.0937586 51.6346895),0,0,0,0,1,0,,
node,9050344430,The Vine Leaf,POINT (-0.0941221 51.6349252),0,0,0,0,1,0,,
node,9057369732,lebanon,POINT (-0.3652471 51.3699691),0,0,0,0,1,0,,
node,9057369733,Zizzi,POINT (-0.3651082 51.3700567),0,0,0,0,1,0,,
node,9057369738,PizzaExpress,POINT (-0.3647047 51.3703135),0,0,0,0,1,0,,
node,9057369743,Good Earth,POINT (-0.3638185 51.370845),0,0,0,0,1,0,,
node,9057369745,Seven Blue Birds,POINT (-0.3634921 51.3710282),0,0,0,0,1,0,,
node,9057369762,Lemongrass,POINT (-0.3641088 51.3701802),0,0,0,0,1,0,,
node,9057369764,Domo,POINT (-0.3645911 51.3699105),0,0,0,0,1,0,,
node,9057369767,Giggling Squid,POINT (-0.3648432 51.3697122),0,0,0,0,1,0,,
node,9057369768,La Orient,POINT (-0.3648985 51.3696125),0,0,0,0,1,0,,
node,9057369778,Siam Food Gallery,POINT (-0.3668033 51.3682897),0,0,0,0,1,0,,
node,9062094518,Wagamama,POINT (-0.1804027 51.519716),0,0,0,0,1,0,,
node,9062204320,Bar Italia,POINT (-0.4811978 51.5485498),0,0,0,0,1,0,,
node,9066805467,,POINT (-0.4803356 51.5488208),0,0,0,1,0,0,,
node,9069360576,Weizi Prawn Hot Pot,POINT (-0.2216956 51.4997208),0,0,0,0,1,0,,
node,9070684708,,POINT (0.0200513 51.5075191),0,0,0,0,1,0,,
node,9072025265,Chick N Sours,POINT (-0.1282001 51.5136705),0,0,0,0,1,0,,
node,9072146714,BUK,POINT (-0.148877 51.5432879),0,0,0,0,1,0,,
node,9072147155,Other Side Fried,POINT (-0.114361 51.4632433),0,0,0,0,1,0,,
node,9073380469,Rare Burger Co.,POINT (-0.111694 51.4862614),0,0,0,0,1,0,,
node,9076645235,,POINT (-0.4818459 51.5491379),0,0,0,1,0,0,,
node,9077435352,Samdan,POINT (-0.102977 51.6344211),0,0,0,0,1,0,,
node,9077443860,The Larder,POINT (-0.1027897 51.634256),0,0,0,0,1,0,,
node,9077444754,Winchmore Tandoori,POINT (-0.1029356 51.6347754),0,0,0,0,1,0,,
node,9083914866,Hindi Poke,POINT (-0.1979 51.4806474),0,0,0,0,1,0,,
node,9084135698,Curve Lecture Theatre,POINT (-0.1746401 51.4273433),0,0,0,0,0,1,,
node,9084135700,Horton Halls Reception,POINT (-0.1777467 51.4362257),0,0,0,0,0,1,,
node,9087399791,Lucky Chip,POINT (-0.1003752 51.5372079),0,0,0,0,1,0,,
node,9092458560,Bank House,POINT (0.068474 51.4170404),0,0,0,0,1,0,,
node,9092458561,Mountain View,POINT (0.0681377 51.4178841),0,0,0,0,1,0,,
node,9092458565,Giggling Squid,POINT (0.0685413 51.4169811),0,0,0,0,1,0,,
node,9092458568,Thaidine,POINT (0.0663132 51.4195788),0,0,0,0,1,0,,
node,9094617709,Menara Lounge,POINT (-0.3570738 51.4696997),0,0,0,0,1,0,,
node,9094812706,Haugen,POINT (-0.010043 51.5416787),0,0,0,0,1,0,,
node,9105384388,Chutney Tandoori,POINT (-0.1271051 51.47978),0,0,0,0,1,0,,
node,9107199875,,POINT (0.0554786 51.4934252),0,0,0,1,0,0,,
node,9108391641,The Engine Room,POINT (-0.1621846 51.58509),0,0,0,0,1,0,,
node,9112026681,Saucy Dough,POINT (-0.3556074 51.4705339),0,0,0,0,1,0,,
node,9113626207,Salento,POINT (-0.0044868 51.5098082),0,0,0,0,1,0,,
node,9123181017,Pastan,POINT (-0.1964811 51.5189194),0,0,0,0,1,0,,
