,latitude,longitude,college,food_court,hospital,parking,restaurant,university,charging_station
631,51.5283068937474,-0.118677020072937,0.0,0.0,0.0,0.0,1.0,0.0,1.0
212,51.4889556,-0.0082744,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4054,51.407326,0.0162244,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7370,51.5569904,-0.0977746,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1609,51.37178,-0.2269769999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5383,51.5062517,-0.0835132,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7896,51.3899031,0.0498428,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7702,51.634256,-0.1027897,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2376,51.456199,-0.155614,0.0,0.0,0.0,0.0,0.0,0.0,1.0
198,51.487,-0.219917,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7284,51.4866785,-0.1794995,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5370,51.4956537,-0.1418962,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3781,51.2993868,-0.4833321,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7940,51.4792779,-0.3541363,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5538,51.5170128,-0.1751842,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7143,51.4929369,-0.1932811,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4619,51.5192992,-0.0899418,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8063,51.3563644,-0.1137773,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6924,51.4988314,-0.0808991,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3944,51.5385698,-0.1025086,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1934,51.621457,-0.185034,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3535,51.483722,-0.210233,0.0,0.0,0.0,0.0,0.0,0.0,1.0
570,51.52192,-0.15999,0.0,0.0,0.0,1.0,1.0,0.0,1.0
4786,51.5369113,-0.0040395,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3141,51.445947,-0.144534,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5058,51.5831705,-0.0996602,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3728,51.2830289,-0.2447271,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5895,51.5203243,-0.1230022,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2631,51.489463,-0.2603729999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
295,51.498921,-0.221576,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3171,51.432674,-0.223301,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2876,51.546582,-0.1546259999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6079,51.5443146,0.0036474,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6419,51.6158117,-0.2447111,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7097,51.494909,-0.186193,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4348,51.5124628,-0.0832116,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4917,51.4046434,-0.2572873,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3310,51.522781,-0.0944629999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1204,51.477174,-0.024672,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6427,51.6146226,-0.2470078,0.0,0.0,0.0,0.0,1.0,0.0,0.0
567,51.521814,-0.205776,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2446,51.46508,-0.065106,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3000,51.330669,-0.0747,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5760,51.4841723,-0.1105521,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2439,51.463719,-0.1530959999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6134,51.5131733,-0.141796,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6527,51.2871025,-0.0889852,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2085,51.459643,-0.199783,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2509,51.471978,-0.2434059999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3623,51.576542,-0.349723,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6248,51.4106776,-0.3080437,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6746,51.5080603,-0.0664176,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1645,51.521949,-0.259827,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4587,51.4610054,-0.1644569,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3815,51.5405064,-0.0957547,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7138,51.6063977,-0.1196889,0.0,0.0,0.0,0.0,1.0,0.0,0.0
750,51.580521,-0.33316,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1161,51.5832532758064,-0.199505388736725,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4001,51.5161144,-0.1325724,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2074,51.512911,-0.318959,0.0,0.0,0.0,0.0,0.0,0.0,1.0
277,51.497278,-0.166797,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4254,51.5116405,-0.1260491,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1146,51.47241,-0.4900219999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
294,51.498798,-0.1916,0.0,0.0,0.0,1.0,1.0,0.0,1.0
977,51.4863381,-0.1035103,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4355,51.5231618,-0.1365402,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1761,51.569614,0.010099,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3018,51.53543,-0.394231,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1168,51.362698,-0.0937119999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3517,51.468134,-0.197259,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2314,51.445086,-0.347609,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3324,51.470583,-0.4897439999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3545,51.488053,-0.195483,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7809,51.4027717,-0.3444314,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6210,51.4157274,-0.1915408,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1369,51.4303975388,-0.156854858173,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6448,51.3531505,-0.0982037,0.0,0.0,0.0,0.0,1.0,0.0,0.0
904,51.6485627854467,-0.448014736175537,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4609,51.5300868,-0.0982903,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4163,51.4958427,-0.1470176,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2585,51.485356,-0.273604,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6763,51.5145628,-0.0694431,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6547,51.3224867,-0.2025947,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1314,51.5167778,-0.2471777,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4085,51.4454203,0.2130324,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3915,51.5169781,-0.1076198,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1726,51.415642,-0.1540979999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2357,51.452801,-0.164624,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7358,51.4833525,-0.1765953,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7176,51.490875,-0.1827684,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5886,51.5135263,-0.1422056,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7026,51.3711088,-0.4900381,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6446,51.3564377,-0.0975307,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6744,51.5299646,-0.1776665,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4430,51.4050385,-0.3035593,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6205,51.5623411,-0.3713897,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1397,51.488056,-0.2121579999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1244,51.514166,-0.018268,0.0,0.0,0.0,0.0,0.0,0.0,1.0
833,51.357016,-0.191915,0.0,0.0,0.0,0.0,0.0,0.0,1.0
149,51.471954,-0.098595,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3647,51.591386,0.179195,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5268,51.539638,-0.0584354,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2348,51.45139,-0.116822,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6663,51.483144,-0.1460853,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7567,51.5057304,-0.0892648,0.0,0.0,0.0,0.0,1.0,0.0,0.0
184,51.4856345253,0.000338261524827,0.0,0.0,0.0,0.0,1.0,0.0,1.0
887,51.5353,-0.0836252,0.0,0.0,0.0,0.0,0.0,0.0,1.0
920,51.6306262792363,-0.26373023516544,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5914,51.5415961,-0.1460031,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1487,51.599571,-0.1945039999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2926,51.565545,-0.090556,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5610,51.5620633,-0.0753916,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5968,51.5217389,-0.1104015,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3634,51.582902,0.0274069999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6941,51.4935556,-0.2253463,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7106,51.5233078,-0.1585443,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7798,51.5141928,-0.301132,0.0,0.0,0.0,0.0,1.0,0.0,0.0
672,51.542919,-0.0087169999999999,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1908,51.391533,-0.111222,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2108,51.489383,-0.265928,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5742,51.5209148,-0.1127953,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2035,51.484073,-0.167578,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5777,51.4926816,-0.1927311,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2231,51.556479,-0.2219759999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
264,51.495067,-0.188246,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3299,51.509587,-0.213812,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5419,51.5020121,-0.4668361,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2504,51.47096,-0.250017,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4692,51.5764695,-0.3957908,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7231,51.483499,-0.2011993,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1411,51.5079901514,-0.224796778565,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7516,51.49958,-0.3151139,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3030,51.496248,-0.0905909999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6513,51.6277211,-0.1745029,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5787,51.4665257,-0.1486121,0.0,0.0,0.0,0.0,1.0,0.0,0.0
209,51.488758,-0.105668,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7550,51.5060951,-0.4698244,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2250,51.424792,-0.31819,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2395,51.457719,-0.0722739999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7464,51.4235838,-0.1723367,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1500,51.482296,-0.06809,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2291,51.440483,-0.333661,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1084,51.541123,-0.0696659999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1267,51.542294,-0.49045,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1109,51.4875829858431,0.026264190673828,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3547,51.489103,-0.18488,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2749,51.514133,-0.208258,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3454,51.59477,-0.137686,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4730,51.5903207,-0.02259,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6122,51.4130937,-0.1832243,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2882,51.549749,-0.0452879999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3437,51.541014,-0.25381,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5044,51.5668734,-0.2284865,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3322,51.458751,-0.446136,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3966,51.5127065,-0.0836318,0.0,0.0,0.0,0.0,1.0,0.0,0.0
809,51.512517,-0.159597,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3170,51.430558,0.0577349999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3028,51.44526,-0.4735709999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2875,51.545892,-0.194929,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3254,51.553497,0.21802,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3975,51.528927,-0.070261,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3029,51.496248,-0.0905909999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7887,51.5794711,-0.5000266,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7441,51.4288817,-0.1669137,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5262,51.4788616,-0.1702203,0.0,0.0,0.0,0.0,1.0,0.0,0.0
51,51.4076327,-0.3042597999999999,0.0,0.0,0.0,1.0,0.0,0.0,1.0
7633,51.4188572,0.2437337,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5133,51.4503526,0.0533984,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5678,51.5541361,0.0050254,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4465,51.6277944,-0.3823633,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3154,51.61365,-0.123606,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1969,51.516979,-0.372108,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2713,51.501192,-0.259474,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5578,51.5826467,-0.3311117,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1362,51.365,-0.11949,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1514,51.343842,-0.202089,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2152,51.490053,-0.0633669999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7515,51.5626681,-0.1009447,0.0,0.0,0.0,0.0,1.0,0.0,0.0
112,51.457394,-0.166828,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6910,51.4420793,-0.0100017,0.0,0.0,0.0,0.0,1.0,0.0,0.0
168,51.481476,-0.4409579999999999,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2322,51.446886,-0.158947,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6445,51.511362,-0.3050683,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5695,51.4656175,-0.15489,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4671,51.6578767,-0.0884487,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6568,51.5060595,-0.2193571,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7034,51.4973204,-0.133756,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7949,51.5085756,-0.2655447,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2602,51.487324,-0.162332,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6495,51.6392059,-0.4712313,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4256,51.4115003,0.1317103,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1245,51.5345431510454,-0.205877451520566,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1354,51.493314,0.018861,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3758,51.5616167,-0.0174672,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5385,51.517736,-0.0778121,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4235,51.517904,-0.1420908,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1157,51.560501,0.0778809999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3537,51.484455,-0.2104889999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6888,51.6141294,-0.1769909,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3326,51.519785,-0.2630349999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6198,51.5775064,-0.3703398,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7999,51.5359363,0.0089049,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1115,51.6719430185858,-0.039417743682861,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2483,51.468786,-0.255609,0.0,0.0,0.0,0.0,0.0,0.0,1.0
853,51.594002,-0.26112,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6173,51.4925333,-0.1771282,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4435,51.5398829,-0.0967356,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7348,51.6472574,-0.5141359,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2258,51.427731,-0.108641,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3899,51.546677,-0.10382,0.0,0.0,0.0,0.0,1.0,0.0,0.0
53,51.4093167,-0.2136784,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4061,51.4058776,0.0155772,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7503,51.5043756,-0.1047772,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7244,51.4944325,-0.1734277,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2177,51.556446,-0.288337,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7290,51.4892649,-0.0789468,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7357,51.41089,-0.2182668,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4715,51.5166206,-0.1398848,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3700,51.4629835,-0.1239279,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5091,51.6171558,-0.0874928,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2552,51.477972,0.072258,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6617,51.5813421,-0.1214626,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5697,51.5907617,-0.0381379,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2841,51.537043,-0.1107539999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1212,51.4740298691981,-0.201065171827732,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4920,51.5769446,0.0197937,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4263,51.5419472,-0.5211622,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3145,51.522781,-0.0944629999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6097,51.5109844,-0.1319262,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4448,51.5003476,-0.0844458,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6368,51.5454869,-0.0747409,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7127,51.511001,-0.1300618,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3848,51.3988254,-0.0409623,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3994,51.557254,-0.097922,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7630,51.573555,-0.2004593,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4585,51.4678735,-0.1502829,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3591,51.520152,-0.22542,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7601,51.5201103,0.0122717,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2765,51.520042,-0.199714,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6662,51.4830397,-0.1459305,0.0,0.0,0.0,0.0,1.0,0.0,0.0
515,51.517603,-0.129837,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7352,51.6688769,-0.0165261,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2709,51.50098,-0.376552,0.0,0.0,0.0,0.0,0.0,0.0,1.0
356,51.5052551,-0.1168897999999999,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6826,51.4070536,-0.3080635,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7340,51.6570806,-0.3855041,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2710,51.501032,-0.376701,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5501,51.3801487,0.102897,0.0,0.0,0.0,0.0,1.0,0.0,0.0
529,51.518133,-0.203517,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3320,51.47241,-0.4900219999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59,51.4110326,-0.0255257,0.0,0.0,0.0,0.0,1.0,0.0,1.0
948,51.4146301,-0.1224792,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5439,51.4911287,-0.1033552,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6241,51.5158924,-0.1508595,0.0,0.0,0.0,0.0,1.0,0.0,0.0
281,51.4975281,-0.127408500000001,0.0,0.0,0.0,1.0,1.0,0.0,1.0
5279,51.4660771,-0.152233,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3348,51.665806,-0.361965,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1629,51.480867,-0.095175,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2782,51.524495,-0.181529,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4180,51.4446554,-0.1506123,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6918,51.5153165,-0.193319,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6409,51.5818627,-0.1578778,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6869,51.5106092,-0.2255364,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7568,51.5043083,-0.2439262,0.0,0.0,0.0,0.0,1.0,0.0,0.0
451,51.5123064004304,-0.121650495700798,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3575,51.509188,-0.229653,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5422,51.5122093,-0.3046694,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2732,51.509155,0.1184529999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6453,51.4013103,0.1695677,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1276,51.575588,-0.237807,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1283,51.47229,-0.451999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4047,51.4062561,0.0129486,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7534,51.4219008,-0.1601927,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1530,51.467386,-0.394211,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4033,51.5537385,-0.2116698,0.0,0.0,0.0,0.0,1.0,0.0,0.0
805,51.488485,-0.143428,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7623,51.6121273,-0.1748605,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1529,51.514565,-0.5094409999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2554,51.478042,-0.28275,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3749,51.5203402,-0.0525884,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6377,51.5146374,-0.1306969,0.0,0.0,0.0,0.0,1.0,0.0,0.0
49,51.404099,0.019384,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5666,51.5152569,-0.1468285,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2691,51.497091,-0.207949,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5654,51.6777284,-0.4384858,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3054,51.395332,-0.20118,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7589,51.4888389,-0.2230817,0.0,0.0,0.0,0.0,1.0,0.0,0.0
801,51.660202394647584,-0.401118170352892,0.0,0.0,0.0,1.0,1.0,0.0,1.0
7202,51.5516334,-0.2065891,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1367,51.482509319,-0.348132100731,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5406,51.466813,-0.1696049,0.0,0.0,0.0,0.0,1.0,0.0,0.0
424,51.510069,-0.155529,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7899,51.5118125,0.0053778,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,51.296097,-0.328327,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6950,51.5146206,-0.1977766,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4568,51.4426239,-0.1532003,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6044,51.5736057,-0.3708685,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5072,51.579081,-0.4293493,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2034,51.52659,-0.008772,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1269,51.4692784598872,-0.178725795106522,0.0,0.0,0.0,0.0,0.0,0.0,1.0
176,51.48384,-0.179862,0.0,0.0,0.0,1.0,0.0,0.0,1.0
7217,51.4810507,-0.1801986,0.0,0.0,0.0,1.0,0.0,0.0,0.0
512,51.517273,-0.1706389999999999,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1286,51.470027,-0.452521,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1462,51.4748946892,-0.1621321797729999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2409,51.45872,-0.20391,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5908,51.4700001,-0.4483085,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5235,51.5779147,-0.0249292,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6317,51.4886563,-0.0958026,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5951,51.5453972,0.0043681,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2384,51.456727,-0.184948,0.0,0.0,0.0,0.0,0.0,0.0,1.0
766,51.59426,-0.3807839999999999,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1348,51.5065006,-0.4086058999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3785,51.2775624,-0.5159378,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2482,51.468705,-0.15124,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5416,51.5319557,-0.1205211,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1054,51.5211089,-0.1073365999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5413,51.5332646,-0.118819,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7371,51.4847308,-0.2779026,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7002,51.5180404,-0.2068725,0.0,0.0,0.0,0.0,1.0,0.0,0.0
